phylum	sub_phylum	class	order	family	genus	species	subspecies	Common Name	c_value	raw_C_value	Chrom num	Method	Cell type	Std sp	References	References
Arthropoda	Hexapoda	Insecta	Orthoptera	Gryllotalpidae	Neoscapteriscus	borellii		Unwelcome mole cricket	3.41	3.41		FCM	BR	GD	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Archaeognatha	Machilidae	Machilis	tirolensis		Jumping bristetail	3.62	3.62		FCM	MC	BEP	Gassner, M., T. Dejaco, P. Schonswetter, F. Marec, W. Arthofer, B.C. Schlick-Steiner, and F.M. Steiner (2014). Extensive variation in chromosome number and genome size in sexual and parthenogenetic species of the jumping-bristletail genus Machilis (Archae	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	carnifex		Leaf beetle	3.69	3.69	40.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Eumasticidae	Warramaba	virgo		Grasshopper	3.75	3.75		NS	NS	NS	Petitpierre, E. (1996). Molecular cytogenetics and taxonomy of insects, with particular reference to the Coleoptera. International Journal of Insect Morphology & Embryology 25: 115-133.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Melanoplus	differentialis		Differential grasshopper	3.84	3.84	24.00	FD	OV, TS	BO	Swift, H. and R. Kleinfeld (1953). DNA in grasshopper spermatogenesis, oögenesis, and cleavage. Physiological Zoology 26: 301-311.	
Arthropoda	Hexapoda	Insecta	Archaeognatha	Machilidae	Machilis	pallida		Jumping bristetail	3.89	3.89		FCM	MC	BEP	Gassner, M., T. Dejaco, P. Schonswetter, F. Marec, W. Arthofer, B.C. Schlick-Steiner, and F.M. Steiner (2014). Extensive variation in chromosome number and genome size in sexual and parthenogenetic species of the jumping-bristletail genus Machilis (Archae	
Arthropoda	Hexapoda	Insecta	Mantodea	Mantidae	Stagmomantis	carolina		Carolina mantis	3.95	3.95		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Eumasticidae	Warramaba	virgo		Grasshopper	4.00	4.00	16.00	FD	BR	GD	White, M.J.D. and G.C. Webb (1968). Origin and evolution of parthenogenetic reproduction in the grasshopper Moraba virgo (Eumastacidae: Morabinae). Australian Journal of Zoology 16: 647-671.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	maghresignus		Spittlebug	4.45	4.45		FCM	BR	SL	Rodrigues, A.S.B., S.E. Silva, F. Pina-Martins, J. Loureiro, M. Castro, K. Gharbi, K.P. Johnson, C.H. Dietrich, P.A.V. Borges, J.A. Quartau, C.D. Jiggins, O.S. Paulo, and S.G. Seabra (2016). Assessing genotype-phenotype associations in three dorsal colour	
Arthropoda	Hexapoda	Insecta	Mantodea	Hymenopodidae	Acromantis	japonica		Mantis	4.53	4.53		FIA	HE	DM	Koshikawa, S., S. Miyazaki, R. Cornette, T. Matsumoto, and T. Miura (2008). Genome size of termites (Insecta, Dictyoptera, Isoptera) and wood roaches (Insecta, Dictyoptera, Cryptocercidae). Naturwissenschaften 95: 859-867.	
Arthropoda	Hexapoda	Insecta	Blattaria	Blaberidae	Blaptica	dubia		Wood roach	4.54	4.54		FIA	HE	DM	Koshikawa, S., S. Miyazaki, R. Cornette, T. Matsumoto, and T. Miura (2008). Genome size of termites (Insecta, Dictyoptera, Isoptera) and wood roaches (Insecta, Dictyoptera, Cryptocercidae). Naturwissenschaften 95: 859-867.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Curculionidae	Aramigus	tessellatus_3n		Weevil	5.02	5.02		FCM	BR	GD	Normark, B.B. (1996). Polyploidy of parthenogenetic Aramigus tessellatus (Say) (Coleoptera: Curculionidae). Coleopterists Bulletin 50: 73-79.	
Arthropoda	Hexapoda	Insecta	Blattaria	Blaberidae	Nauphoeta	cinerea		Wood roach	5.15	5.15		FIA	HE	DM	Koshikawa, S., S. Miyazaki, R. Cornette, T. Matsumoto, and T. Miura (2008). Genome size of termites (Insecta, Dictyoptera, Isoptera) and wood roaches (Insecta, Dictyoptera, Cryptocercidae). Naturwissenschaften 95: 859-867.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Locusta	migratoria		Migratory locust	5.28	5.28		FD	S	MD	Bier, K. and W. Müller (1969). DNA-Messungen bei Insekten und eine Hypothese über retardierte Evolution und besonderen DNA-Reichtum in Tierreich. Biologisches Zentralblatt 88: 425-449.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Locusta	migratoria		Migratory locust	5.47	5.47	24.00	FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Cicadidae	Neotibicen	resh		Western dusk singing cicada	5.62	5.62		FCM	BR	PA	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Cicadidae	Neocicada	hieroglyphica		Hieroglyphic cicada	5.65	5.65		FCM	BR	GD	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Melanoplus	sanguinipes		Grasshopper	5.83	5.83		FD	HE	GD, OM	E.M. Rasch. Unpublished Data	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chortoicetes	terminifera		Grasshopper	5.99	5.99		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Locusta	migratoria		Migratory locust	6.09	6.09		FD	TS	MM	Wilmore, P.J. and A.K. Brown (1975). Molecular properties of Orthopteran DNA. Chromosoma 51: 337-345.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Melanoplus	differentialis		Differential grasshopper	6.23	6.23		FD	HE	GD, OM	E.M. Rasch. Unpublished Data	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Locusta	migratoria		Migratory locust	6.27	6.27		FD	V	MM	Fox, D.P. (1970). A non-doubling DNA series in somatic tissues of the locusts Schistocerca gregaria (Forskål) and Locusta migratoria (Linn.). Chromosoma 29: 446-461.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Austroicetes	pusilla		Grasshopper	6.29	6.29		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Heteracris	adspersus		Grasshopper	6.34	6.34		FD	TS	AC	Gosalvez, J., C. López-Fernandez, and P. Esponda (1980). Variability of the DNA content in five orthopteran species. Caryologia 33: 275-281.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Locusta	migratoria		Migratory locust	6.35	6.35		FD	HE	GD, OM	Rasch, E.M. (1985). DNA "standards" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry. In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York, pp.137-166.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Locusta	migratoria		Migratory locust	6.44	6.44		FCM	NS	MM	Wang, X., X. Fang, P. Yang, X. Jiang, F. Jiang, D. Zhao, B. Li, F. Cui, J. Wei, C. Ma, Y. Wang, J. He, Y. Luo, Z. Wang, X. Guo, W. Guo, X. Wang, Y. Zhang, M. Yang, S. Hao, B. Chen, Z. Ma, D. Yu, Z. Xiong, Y. Zhu, D. Fan, L. Han, B. Wang, Y. Chen, J. Wang,	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Campylacantha	olivacea		Fuzzy olive-green grasshopper	6.57	6.57		FCM	BR	GD	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Ailopus	thalassinus		Grasshopper	6.68	6.68		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Cicadidae	Tibicen	lyricen		Lyric cicada	7.01	7.01		FCM	BR	GD	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Melanoplus	differentialis		Differential grasshopper	7.03	7.03		FCM	BR	PA	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chortoicetes	terminifera		Grasshopper	7.22	7.22		FD	TS	MM	Wilmore, P.J. and A.K. Brown (1975). Molecular properties of Orthopteran DNA. Chromosoma 51: 337-345.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Schizobothrus	flavovittatus		Grasshopper	7.50	7.50		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Tettigoniidae	Neoconocephalus	triops		Broad-tipped conehead katydid	7.61	7.61		FCM	BR	GD	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Phasmida	Phasmatidae	Extatosoma	tiaratum		Leaf insect	8.00	8.00		FD	BR	AD	Nagl, W. and K.H. Schäffner (1981). High 2C DNA content and endopolyploidy of ganglia in the leaf insect, Extatosoma tiaratum (Phasmida). Cell and Chromosome Newsletter 4: 10-13.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Humbe	tenuicornis		Grasshopper	8.21	8.21	24.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	dorsatus		Grasshopper	8.34	8.34		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Macrotona	australis		Grasshopper	8.49	8.49	24.00	FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	brunneus		Field grasshopper	8.55	8.55	18.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Schistocerca	gregaria		Desert locust	8.55	8.55	24.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	longicornis		Grasshopper	8.58	8.58		FD	TS	AC	Gosalvez, J., C. López-Fernandez, and P. Esponda (1980). Variability of the DNA content in five orthopteran species. Caryologia 33: 275-281.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Schistocerca	paranensis		Grasshopper	8.63	8.63	24.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	vagans		Grasshopper	8.64	8.64		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	vagans		Grasshopper	8.68	8.68		FD	TS	AC	Gosalvez, J., C. López-Fernandez, and P. Esponda (1980). Variability of the DNA content in five orthopteran species. Caryologia 33: 275-281.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Schistocerca	gregaria		Desert locust	8.71	8.71		FD	TS	MM	Wilmore, P.J. and A.K. Brown (1975). Molecular properties of Orthopteran DNA. Chromosoma 51: 337-345.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Gomphocerus	sibiricus		Grasshopper	8.95	8.95		FD	TS	AC	Gosalvez, J., C. López-Fernandez, and P. Esponda (1980). Variability of the DNA content in five orthopteran species. Caryologia 33: 275-281.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Schistocerca	gregaria		Desert locust	8.96	8.96		FD	V	MM	Fox, D.P. (1970). A non-doubling DNA series in somatic tissues of the locusts Schistocerca gregaria (Forskål) and Locusta migratoria (Linn.). Chromosoma 29: 446-461.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Gastrimargus	musicus		Grasshopper	9.01	9.01		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Cryptobothrus	chrysophorus		Grasshopper	9.37	9.37	24.00	FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Valanga	irregularis		Grasshopper	9.44	9.44		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	brunneus		Field grasshopper	9.46	9.46		FD	TS	MM	Wilmore, P.J. and A.K. Brown (1975). Molecular properties of Orthopteran DNA. Chromosoma 51: 337-345.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Schistocerca	cancellata		Grasshopper	9.49	9.49	24.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Gryllacrididae	Ceuthophilus	stygius		Camel cricket	9.55	9.55		FD	HE	GD, OM	Rasch, E.M. and R.W. Rasch (1981). Cytophotometric determination of genome size for two species of cave crickets (Orthoptera, Rhaphidophoridae). Journal of Histochemistry and Cytochemistry 29: 885.	Rasch, E.M. (1985). DNA "standards" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry. In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York, pp.137-166.
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Eyprepocnemis	plorans		Grasshopper	9.70	9.70		FIA	S	LM	Ruiz-Ruano, F.J., M. Ruiz-Estévez, J. Rodríguez-Pérez, J.L. López-Pino, J. Cabrero, and J.P.M. Camacho (2011). DNA Amount of X and B Chromosomes in the Grasshoppers Eyprepocnemis plorans and Locusta migratoria. Cytogenetics and Genome Research 134: 120–12	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	brunneus		Field grasshopper	10.15	10.15		FD	TS	AC	Gosalvez, J., C. López-Fernandez, and P. Esponda (1980). Variability of the DNA content in five orthopteran species. Caryologia 33: 275-281.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	cf_binotatus		Grasshopper	10.35	10.35		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Peakesia	hospita		Grasshopper	10.47	10.47		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Phaulacridium	vittatum		Grasshopper	10.73	10.73	24.00	FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Acrida	conica		Grasshopper	10.82	10.82		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	jacobsi		Grasshopper	10.84	10.84		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Caledia	captiva		Grasshopper	10.90	10.90		FD	TS	GD	Rees, H., D.D. Shaw, and P. Wilkinson (1978). Nuclear DNA variation among acridid grasshoppers. Proceedings of the Royal Society of London B 202: 517-525.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	binotatus	binotatus	Grasshopper	10.91	10.91		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	nevadensis		Grasshopper	11.53	11.53		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	jucundus		Grasshopper	11.88	11.88		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Myrmeleotettix	maculatus		Grasshopper	12.14	12.14	18.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	parallelus		Meadow grasshopper	12.31	12.31	18.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Acrida	conica		Grasshopper	12.55	12.55		FD	HE	GD, OM	Rasch, E.M. (1985). DNA "standards" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry. In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York, pp.137-166.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	apicalis		Grasshopper	12.61	12.61		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Myrmeleotettix	maculatus		Grasshopper	12.66	12.66		FD	TS	MM	Wilmore, P.J. and A.K. Brown (1975). Molecular properties of Orthopteran DNA. Chromosoma 51: 337-345.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Omocestus	viridulus		Grasshopper	13.16	13.16	18.00	FD	TS	LM	John, B. and G.M. Hewitt (1966). Karyotype stability and DNA variability in the Acrididae. Chromosoma 20: 155-172.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	parallelus		Meadow grasshopper	13.36	13.36		FD	TS	MM	Wilmore, P.J. and A.K. Brown (1975). Molecular properties of Orthopteran DNA. Chromosoma 51: 337-345.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Myrmeleotettix	maculatus		Grasshopper	13.38	13.38		NS	NS	NS	Petitpierre, E. (1996). Molecular cytogenetics and taxonomy of insects, with particular reference to the Coleoptera. International Journal of Insect Morphology & Embryology 25: 115-133.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	parallelus		Meadow grasshopper	13.83	13.83		NS	NS	NS	Petitpierre, E. (1996). Molecular cytogenetics and taxonomy of insects, with particular reference to the Coleoptera. International Journal of Insect Morphology & Embryology 25: 115-133.	
Arthropoda	Hexapoda	Insecta	Orthoptera	Acrididae	Chorthippus	parallelus		Meadow grasshopper	14.72	14.72		FD	TS	GD	Belda, J.E., J. Cabrero, J.P.M. Camacho, and J.S. Rufas (1991). Role of C-heterochromatin in variation of nuclear DNA amount in the genus Chorthippus (Orthoptera, Acrididae). Cytobios 67: 13-21.	
